source,metric,budget_chars,family,candidate,baseline,n_pairs,n_independent_units,n_repeated_measures,inference_method,inferential_test,multiplicity_family,candidate_rate,baseline_rate,risk_difference,ci95_low,ci95_high,candidate_only_success,baseline_only_success,mcnemar_p,holm_p,holm_family_size
context,context_success,24000,semantic_paraphrase,fused_hybrid,dense_long_term,100,100,1,paired_bootstrap,exact_mcnemar,context:fused:24000:semantic_paraphrase,1.0,1.0,0.0,0.0,0.0,0,0,1.0,1.0,13
context,context_success,24000,semantic_paraphrase,fused_hybrid,dense_hybrid,100,100,1,paired_bootstrap,exact_mcnemar,context:fused:24000:semantic_paraphrase,1.0,1.0,0.0,0.0,0.0,0,0,1.0,1.0,13
context,context_success,24000,semantic_paraphrase,fused_hybrid,matched_sparse_hybrid,100,100,1,paired_bootstrap,exact_mcnemar,context:fused:24000:semantic_paraphrase,1.0,0.01,0.99,0.97,1.0,99,0,3.1554436208840472e-30,3.155443620884047e-29,13
context,context_success,24000,semantic_paraphrase,fused_hybrid,union_hybrid,100,100,1,paired_bootstrap,exact_mcnemar,context:fused:24000:semantic_paraphrase,1.0,0.03,0.97,0.93,1.0,97,0,1.262177448353619e-29,7.573064690121713e-29,13
context,context_success,24000,semantic_paraphrase,fused_hybrid,rrf_hybrid,100,100,1,paired_bootstrap,exact_mcnemar,context:fused:24000:semantic_paraphrase,1.0,1.0,0.0,0.0,0.0,0,0,1.0,1.0,13
context,context_success,24000,semantic_paraphrase,fused_hybrid,cascade_hybrid,100,100,1,paired_bootstrap,exact_mcnemar,context:fused:24000:semantic_paraphrase,1.0,0.01,0.99,0.97,1.0,99,0,3.1554436208840472e-30,3.155443620884047e-29,13
context,context_success,24000,temporal_update,fused_hybrid,latest_only,100,100,1,paired_bootstrap,exact_mcnemar,context:fused:24000:temporal_update,1.0,0.0,1.0,1.0,1.0,100,0,1.5777218104420236e-30,2.0510383535746307e-29,13
context,context_success,24000,temporal_update,fused_hybrid,raw_recent,100,100,1,paired_bootstrap,exact_mcnemar,context:fused:24000:temporal_update,1.0,1.0,0.0,0.0,0.0,0,0,1.0,1.0,13
context,context_success,24000,temporal_update,fused_hybrid,short_term,100,100,1,paired_bootstrap,exact_mcnemar,context:fused:24000:temporal_update,1.0,1.0,0.0,0.0,0.0,0,0,1.0,1.0,13
context,context_success,24000,temporal_update,fused_hybrid,long_term,100,100,1,paired_bootstrap,exact_mcnemar,context:fused:24000:temporal_update,1.0,1.0,0.0,0.0,0.0,0,0,1.0,1.0,13
context,context_success,24000,temporal_update,fused_hybrid,hybrid,100,100,1,paired_bootstrap,exact_mcnemar,context:fused:24000:temporal_update,1.0,1.0,0.0,0.0,0.0,0,0,1.0,1.0,13
context,context_success,24000,temporal_update,fused_hybrid,bm25_long_term,100,100,1,paired_bootstrap,exact_mcnemar,context:fused:24000:temporal_update,1.0,1.0,0.0,0.0,0.0,0,0,1.0,1.0,13
context,context_success,24000,temporal_update,fused_hybrid,bm25_hybrid,100,100,1,paired_bootstrap,exact_mcnemar,context:fused:24000:temporal_update,1.0,1.0,0.0,0.0,0.0,0,0,1.0,1.0,13
context,context_success,24000,temporal_update,fused_hybrid,dense_long_term,100,100,1,paired_bootstrap,exact_mcnemar,context:fused:24000:temporal_update,1.0,1.0,0.0,0.0,0.0,0,0,1.0,1.0,13
context,context_success,24000,temporal_update,fused_hybrid,dense_hybrid,100,100,1,paired_bootstrap,exact_mcnemar,context:fused:24000:temporal_update,1.0,1.0,0.0,0.0,0.0,0,0,1.0,1.0,13
context,context_success,24000,temporal_update,fused_hybrid,matched_sparse_hybrid,100,100,1,paired_bootstrap,exact_mcnemar,context:fused:24000:temporal_update,1.0,1.0,0.0,0.0,0.0,0,0,1.0,1.0,13
context,context_success,24000,temporal_update,fused_hybrid,union_hybrid,100,100,1,paired_bootstrap,exact_mcnemar,context:fused:24000:temporal_update,1.0,1.0,0.0,0.0,0.0,0,0,1.0,1.0,13
context,context_success,24000,temporal_update,fused_hybrid,rrf_hybrid,100,100,1,paired_bootstrap,exact_mcnemar,context:fused:24000:temporal_update,1.0,1.0,0.0,0.0,0.0,0,0,1.0,1.0,13
context,context_success,24000,temporal_update,fused_hybrid,cascade_hybrid,100,100,1,paired_bootstrap,exact_mcnemar,context:fused:24000:temporal_update,1.0,1.0,0.0,0.0,0.0,0,0,1.0,1.0,13
context,context_success,24000,tool_evidence,fused_hybrid,latest_only,100,100,1,paired_bootstrap,exact_mcnemar,context:fused:24000:tool_evidence,1.0,0.0,1.0,1.0,1.0,100,0,1.5777218104420236e-30,2.0510383535746307e-29,13
context,context_success,24000,tool_evidence,fused_hybrid,raw_recent,100,100,1,paired_bootstrap,exact_mcnemar,context:fused:24000:tool_evidence,1.0,1.0,0.0,0.0,0.0,0,0,1.0,1.0,13
context,context_success,24000,tool_evidence,fused_hybrid,short_term,100,100,1,paired_bootstrap,exact_mcnemar,context:fused:24000:tool_evidence,1.0,1.0,0.0,0.0,0.0,0,0,1.0,1.0,13
context,context_success,24000,tool_evidence,fused_hybrid,long_term,100,100,1,paired_bootstrap,exact_mcnemar,context:fused:24000:tool_evidence,1.0,1.0,0.0,0.0,0.0,0,0,1.0,1.0,13
context,context_success,24000,tool_evidence,fused_hybrid,hybrid,100,100,1,paired_bootstrap,exact_mcnemar,context:fused:24000:tool_evidence,1.0,1.0,0.0,0.0,0.0,0,0,1.0,1.0,13
context,context_success,24000,tool_evidence,fused_hybrid,bm25_long_term,100,100,1,paired_bootstrap,exact_mcnemar,context:fused:24000:tool_evidence,1.0,1.0,0.0,0.0,0.0,0,0,1.0,1.0,13
context,context_success,24000,tool_evidence,fused_hybrid,bm25_hybrid,100,100,1,paired_bootstrap,exact_mcnemar,context:fused:24000:tool_evidence,1.0,1.0,0.0,0.0,0.0,0,0,1.0,1.0,13
context,context_success,24000,tool_evidence,fused_hybrid,dense_long_term,100,100,1,paired_bootstrap,exact_mcnemar,context:fused:24000:tool_evidence,1.0,1.0,0.0,0.0,0.0,0,0,1.0,1.0,13
context,context_success,24000,tool_evidence,fused_hybrid,dense_hybrid,100,100,1,paired_bootstrap,exact_mcnemar,context:fused:24000:tool_evidence,1.0,1.0,0.0,0.0,0.0,0,0,1.0,1.0,13
context,context_success,24000,tool_evidence,fused_hybrid,matched_sparse_hybrid,100,100,1,paired_bootstrap,exact_mcnemar,context:fused:24000:tool_evidence,1.0,1.0,0.0,0.0,0.0,0,0,1.0,1.0,13
context,context_success,24000,tool_evidence,fused_hybrid,union_hybrid,100,100,1,paired_bootstrap,exact_mcnemar,context:fused:24000:tool_evidence,1.0,1.0,0.0,0.0,0.0,0,0,1.0,1.0,13
context,context_success,24000,tool_evidence,fused_hybrid,rrf_hybrid,100,100,1,paired_bootstrap,exact_mcnemar,context:fused:24000:tool_evidence,1.0,1.0,0.0,0.0,0.0,0,0,1.0,1.0,13
context,context_success,24000,tool_evidence,fused_hybrid,cascade_hybrid,100,100,1,paired_bootstrap,exact_mcnemar,context:fused:24000:tool_evidence,1.0,1.0,0.0,0.0,0.0,0,0,1.0,1.0,13
context,context_success,ALL,ALL,fused_hybrid,latest_only,4400,1100,4,cluster_bootstrap_by_independent_unit_id_descriptive,none,context:fused:pooled_all_budgets,1.0,0.36363636363636365,0.6363636363636364,0.6081818181818182,0.6645454545454546,2800,0,nan,nan,0
context,context_success,ALL,ALL,fused_hybrid,raw_recent,4400,1100,4,cluster_bootstrap_by_independent_unit_id_descriptive,none,context:fused:pooled_all_budgets,1.0,0.7272727272727273,0.2727272727272727,0.24636363636363637,0.3,1200,0,nan,nan,0
context,context_success,ALL,ALL,fused_hybrid,short_term,4400,1100,4,cluster_bootstrap_by_independent_unit_id_descriptive,none,context:fused:pooled_all_budgets,1.0,0.7272727272727273,0.2727272727272727,0.24636363636363637,0.29818181818181816,1200,0,nan,nan,0
context,context_success,ALL,ALL,fused_hybrid,long_term,4400,1100,4,cluster_bootstrap_by_independent_unit_id_descriptive,none,context:fused:pooled_all_budgets,1.0,0.8263636363636364,0.17363636363636364,0.15181818181818182,0.19636363636363635,764,0,nan,nan,0
context,context_success,ALL,ALL,fused_hybrid,hybrid,4400,1100,4,cluster_bootstrap_by_independent_unit_id_descriptive,none,context:fused:pooled_all_budgets,1.0,0.9072727272727272,0.09272727272727273,0.07545454545454545,0.11,408,0,nan,nan,0
context,context_success,ALL,ALL,fused_hybrid,bm25_long_term,4400,1100,4,cluster_bootstrap_by_independent_unit_id_descriptive,none,context:fused:pooled_all_budgets,1.0,0.8190909090909091,0.1809090909090909,0.15818181818181817,0.20363636363636364,796,0,nan,nan,0
context,context_success,ALL,ALL,fused_hybrid,bm25_hybrid,4400,1100,4,cluster_bootstrap_by_independent_unit_id_descriptive,none,context:fused:pooled_all_budgets,1.0,0.8190909090909091,0.1809090909090909,0.15818181818181817,0.20363636363636364,796,0,nan,nan,0
context,context_success,ALL,ALL,fused_hybrid,dense_long_term,4400,1100,4,cluster_bootstrap_by_independent_unit_id_descriptive,none,context:fused:pooled_all_budgets,1.0,0.8209090909090909,0.17909090909090908,0.15636363636363637,0.2018181818181818,788,0,nan,nan,0
context,context_success,ALL,ALL,fused_hybrid,dense_hybrid,4400,1100,4,cluster_bootstrap_by_independent_unit_id_descriptive,none,context:fused:pooled_all_budgets,1.0,0.9118181818181819,0.08818181818181818,0.07181818181818182,0.10545454545454545,388,0,nan,nan,0
context,context_success,ALL,ALL,fused_hybrid,matched_sparse_hybrid,4400,1100,4,cluster_bootstrap_by_independent_unit_id_descriptive,none,context:fused:pooled_all_budgets,1.0,0.91,0.09,0.07363636363636364,0.10727272727272727,396,0,nan,nan,0
context,context_success,ALL,ALL,fused_hybrid,union_hybrid,4400,1100,4,cluster_bootstrap_by_independent_unit_id_descriptive,none,context:fused:pooled_all_budgets,1.0,0.9118181818181819,0.08818181818181818,0.07181818181818182,0.10545454545454545,388,0,nan,nan,0
context,context_success,ALL,ALL,fused_hybrid,rrf_hybrid,4400,1100,4,cluster_bootstrap_by_independent_unit_id_descriptive,none,context:fused:pooled_all_budgets,1.0,0.9163636363636364,0.08363636363636363,0.06727272727272728,0.1009090909090909,368,0,nan,nan,0
context,context_success,ALL,ALL,fused_hybrid,cascade_hybrid,4400,1100,4,cluster_bootstrap_by_independent_unit_id_descriptive,none,context:fused:pooled_all_budgets,1.0,0.91,0.09,0.07363636363636364,0.10636363636363637,396,0,nan,nan,0
